CMA ID,CMA NAME,YEAR,QUARTER,HOUSING TYPE,MEDIAN HOUSING PRICE,MEDIAN AFTER TAX ANNUAL FAMILY INCOME,PRIME INTEREST RATE,MORTGAGE PAYMENT PERCENT INCOME,HISTORIC PAYMENT PERCENT INCOME,NUMBER OF RESALES
918,Vernon,2011,1,Townhouses,299398.4507,59295,3,27.34229631,28.34301195,25
935,Victoria,2011,1,All housing types,434650.2643,69527.5,3,33.85219583,38.89023417,994
935,Victoria,2011,1,Condos,286098.9011,69527.5,3,22.28245746,25.16453563,355
935,Victoria,2011,1,Single-detached,541701.9681,69527.5,3,42.01884236,48.24432339,502
935,Victoria,2011,1,Townhouses,390680.3986,69527.5,3,30.42765747,34.92562688,137
950,Williams Lake,2011,1,All housing types,227960.5263,63475,3,19.44735095,21.01542762,26
950,Williams Lake,2011,1,Single-detached,225632.6531,63475,3,19.24875969,22.05009043,22
932,Abbotsford - Mission,2011,2,All housing types,350381.9188,57885,3,32.77775156,39.8580484,670
932,Abbotsford - Mission,2011,2,Condos,169595.9627,57885,3,15.86547145,20.09532322,161
932,Abbotsford - Mission,2011,2,Single-detached,410187.2,57885,3,38.37245421,49.93104757,391
932,Abbotsford - Mission,2011,2,Townhouses,265599.4764,57885,3,24.84646949,32.71122748,118
944,Campbell River,2011,2,All housing types,259411.2903,61255,3,22.93247031,28.83969156,144
944,Campbell River,2011,2,Single-detached,273148.0583,61255,3,24.14682772,31.14048371,122
944,Campbell River,2011,2,Townhouses,212826.087,61255,3,18.81424634,23.04827448,13
930,Chilliwack,2011,2,All housing types,295108.2148,57795,3,27.64996215,35.74923238,370
930,Chilliwack,2011,2,Condos,153762.5,57795,3,14.40667217,17.71905455,44
930,Chilliwack,2011,2,Single-detached,355677.388,57795,3,33.32494936,42.84775906,214
930,Chilliwack,2011,2,Townhouses,246048.1283,57795,3,23.05331093,29.51804433,112
943,Courtenay,2011,2,All housing types,312281.25,59760,3,28.29689808,33.29529423,295
943,Courtenay,2011,2,Condos,169294.1176,59760,3,15.34033309,18.06257235,32
943,Courtenay,2011,2,Single-detached,338136.5031,59760,3,30.63973313,37.46374731,197
943,Courtenay,2011,2,Townhouses,230642.1053,59760,3,20.89928916,25.7004721,66
905,Cranbrook,2011,2,All housing types,246549.5868,65610,3,20.34875071,23.32692088,75
905,Cranbrook,2011,2,Single-detached,254323.5294,65610,3,20.99036615,24.79879355,63
975,Dawson Creek,2011,2,All housing types,254869.0476,73435,3,18.79392577,17.42873376,47
975,Dawson Creek,2011,2,Single-detached,247540.5405,73435,3,18.25352504,17.4035768,41
937,Duncan,2011,2,All housing types,322222.2222,56490,3,30.88783182,33.65613231,143
937,Duncan,2011,2,Condos,131125,56490,3,12.56948363,15.67225183,15
937,Duncan,2011,2,Single-detached,340130.2791,56490,3,32.60447645,37.87860121,104
937,Duncan,2011,2,Townhouses,281411.2895,56490,3,26.97574525,27.87876391,24
977,Fort St. John,2011,2,All housing types,285680.202,85590,3,18.07426428,19.8313746,133
977,Fort St. John,2011,2,Single-detached,301972.8627,85590,3,19.10505974,21.34312718,109
977,Fort St. John,2011,2,Townhouses,249510.8108,85590,3,15.78591832,16.34879797,20
925,Kamloops,2011,2,All housing types,324600,66245,3,26.53376762,29.18144185,402
925,Kamloops,2011,2,Condos,239927.4194,66245,3,19.61237951,18.56500138,53
925,Kamloops,2011,2,Single-detached,355510.3926,66245,3,29.060474870319698,32.08712104,271
925,Kamloops,2011,2,Townhouses,277756.25,66245,3,22.70462043,25.397242,78
915,Kelowna,2011,2,All housing types,396375.625,62220,3,34.49692967,38.09482147,808
915,Kelowna,2011,2,Condos,240001.7032,62220,3,20.88756562,24.28880262,179
915,Kelowna,2011,2,Single-detached,433489.5885,62220,3,37.72699153,44.76537722,530
915,Kelowna,2011,2,Townhouses,330120.4819,62220,3,28.73068455,32.85366574,99
938,Nanaimo,2011,2,All housing types,330068.7842,59500,3,30.03938229,33.9915153,469
938,Nanaimo,2011,2,Condos,209495.4918,59500,3,19.06607189,21.40189008,83
938,Nanaimo,2011,2,Single-detached,358976.0714,59500,3,32.67021894,37.66249954,321
938,Nanaimo,2011,2,Townhouses,274376.7822,59500,3,24.97088318,27.46191196,65
939,Parksville,2011,2,All housing types,359134.981,58800,3,33.07378456,38.92321274,173
939,Parksville,2011,2,Condos,262068.8889,58800,3,24.13468592,25.29799068,10
939,Parksville,2011,2,Single-detached,362272.7273,58800,3,33.36274874,41.08315087,141
939,Parksville,2011,2,Townhouses,416059.7222,58800,3,38.31614948,35.70802608,22
913,Penticton,2011,2,All housing types,325341.0853,55650,3,31.65754644,34.46883108,170
913,Penticton,2011,2,Condos,213397.8571,55650,3,20.76483075,24.64960116,58
913,Penticton,2011,2,Single-detached,381319.1489,55650,3,37.10453186,41.62561139,93
913,Penticton,2011,2,Townhouses,231650,55650,3,22.54086853,28.09446494,19
940,Port Alberni,2011,2,All housing types,212419.1176,54150,3,21.24215873,24.91984493,84
940,Port Alberni,2011,2,Single-detached,217876.0331,54150,3,21.78785662,25.47459468,72
945,Powell River,2011,2,All housing types,229687.5,56975,3,21.83014081,28.39881449,55
945,Powell River,2011,2,Single-detached,238041.1392,56975,3,22.62409399,29.06419653,46
970,Prince George,2011,2,All housing types,236392.3267,70165,3,18.24384425,20.86631918,275
970,Prince George,2011,2,Single-detached,237877.6786,70165,3,18.35847795,21.62037066,243
970,Prince George,2011,2,Townhouses,162461.2903,70165,3,12.53813319,15.88118112,24
955,Prince Rupert,2011,2,All housing types,175916.6667,58400,3,16.31164084,20.96060583,30
955,Prince Rupert,2011,2,Single-detached,176786.5854,58400,3,16.39230291,21.3614414,26
952,Quesnel,2011,2,All housing types,196482.1983,59995,3,17.73420241,19.12777887,37
952,Quesnel,2011,2,Single-detached,198365.0943,59995,3,17.90414992,19.38116486,33
920,Salmon Arm,2011,2,All housing types,321737.013,57990,3,30.04356235,34.91041316,47
920,Salmon Arm,2011,2,Single-detached,340228.8136,57990,3,31.7703129,37.57179298,34
934,Squamish,2011,2,All housing types,346554.9451,67490,3,27.80585043,35.74275125,50
934,Squamish,2011,2,Condos,235423.0769,67490,3,18.88918037,24.02183276,12
934,Squamish,2011,2,Single-detached,473425.9259,67490,3,37.98534886,52.39203906,17
934,Squamish,2011,2,Townhouses,337868.4211,67490,3,27.10888681,35.812071,21
965,Terrace,2011,2,All housing types,208062.5,62070,3,18.15162778,22.28508389,60
965,Terrace,2011,2,Single-detached,211000,62070,3,18.40789889,22.91057037,52
933,Vancouver,2011,2,All housing types,521687.4174,61485,3,45.84515285,46.34979114,13319
933,Vancouver,2011,2,Condos,371915.0773,61485,3,32.75503876,33.52101857,4884
933,Vancouver,2011,2,Single-detached,745776.711,61485,3,64.54225688,73.63157159,6044
933,Vancouver,2011,2,Townhouses,420605.6122,61485,3,37.04327674,42.89966917,2391
918,Vernon,2011,2,All housing types,325000,59770,3,29.44446145,33.47993893,217
918,Vernon,2011,2,Condos,170073.5294,59770,3,15.40837994,17.73657873,41
918,Vernon,2011,2,Single-detached,372165.9292,59770,3,33.71761648,38.42228469,137
918,Vernon,2011,2,Townhouses,296562.5,59770,3,26.86807107,28.34301195,39
935,Victoria,2011,2,All housing types,461251.7413,69825,3,35.77095908,38.89023417,1418
935,Victoria,2011,2,Condos,291431.8182,69825,3,22.60109765,25.16453563,415
935,Victoria,2011,2,Single-detached,564424.6251,69825,3,43.50925382,48.24432339,765
935,Victoria,2011,2,Townhouses,426302.9333,69825,3,33.06061185,34.92562688,238
950,Williams Lake,2011,2,All housing types,206472.9167,63950,3,17.48340645,21.01542762,46
950,Williams Lake,2011,2,Single-detached,207629.0323,63950,3,17.58130229,22.05009043,40
932,Abbotsford - Mission,2011,3,All housing types,353082.4508,58312.5,3,32.78823066,39.8580484,652
932,Abbotsford - Mission,2011,3,Condos,174227.7241,58312.5,3,16.17927709,20.09532322,129
932,Abbotsford - Mission,2011,3,Single-detached,417509.5785,58312.5,3,38.77111516,49.93104757,392
932,Abbotsford - Mission,2011,3,Townhouses,277696.3855,58312.5,3,25.78766835,32.71122748,131
944,Campbell River,2011,3,All housing types,266250,61752.5,3,23.34740314,28.83969156,176
944,Campbell River,2011,3,Condos,140818.1818,61752.5,3,12.34831497,18.33500271,13
944,Campbell River,2011,3,Single-detached,281051.5267,61752.5,3,24.64534572,31.14048371,140
944,Campbell River,2011,3,Townhouses,229936.1111,61752.5,3,20.16304632,23.04827448,23
930,Chilliwack,2011,3,All housing types,315354.3257,58212.5,3,29.33499725,35.74923238,416
930,Chilliwack,2011,3,Condos,157142.8571,58212.5,3,14.61779626,17.71905455,33
930,Chilliwack,2011,3,Single-detached,364392.9293,58212.5,3,33.8966829,42.84775906,281
930,Chilliwack,2011,3,Townhouses,248299.0654,58212.5,3,23.09736004,29.51804433,102
943,Courtenay,2011,3,All housing types,322353.3926,60200,3,28.99607832,33.29529423,324
943,Courtenay,2011,3,Condos,176696.1207,60200,3,15.8940302,18.06257235,26
943,Courtenay,2011,3,Single-detached,351588.0952,60200,3,31.62577526,37.46374731,223
943,Courtenay,2011,3,Townhouses,234531.9149,60200,3,21.09642998,25.7004721,75
905,Cranbrook,2011,3,All housing types,265603.4483,66195,3,21.72761378,23.32692088,70
905,Cranbrook,2011,3,Single-detached,272529.4118,66195,3,22.29419023,24.79879355,56
975,Dawson Creek,2011,3,All housing types,249814.1593,74547.5,3,18.14627452,17.42873376,66
975,Dawson Creek,2011,3,Single-detached,243519.2308,74547.5,3,17.68901661,17.4035768,63
937,Duncan,2011,3,All housing types,314376.6447,56835,3,29.95283405,33.65613231,161
937,Duncan,2011,3,Condos,143636.3636,56835,3,13.68522833,15.67225183,18
937,Duncan,2011,3,Single-detached,342999.0986,56835,3,32.6798929,37.87860121,109
937,Duncan,2011,3,Townhouses,268681.0345,56835,3,25.59909769,27.87876391,34
977,Fort St. John,2011,3,All housing types,298707.8123,87185,3,18.55275115,19.8313746,144
977,Fort St. John,2011,3,Single-detached,311848.2906,87185,3,19.36890665,21.34312718,125
977,Fort St. John,2011,3,Townhouses,243777.7778,87185,3,15.14104507,16.34879797,16
925,Kamloops,2011,3,All housing types,329741.5865,66827.5,3,26.7191119,29.18144185,430
925,Kamloops,2011,3,Condos,236120.9677,66827.5,3,19.13299025,18.56500138,40
925,Kamloops,2011,3,Single-detached,357312.2867,66827.5,3,28.95317837,32.08712104,315
925,Kamloops,2011,3,Townhouses,274000,66827.5,3,22.20234559,25.397242,75
915,Kelowna,2011,3,All housing types,402511.5022,62835,3,34.68807393,38.09482147,783
915,Kelowna,2011,3,Condos,248857.849,62835,3,21.44634232,24.28880262,182
915,Kelowna,2011,3,Single-detached,441156.3411,62835,3,38.01845088,44.76537722,499
915,Kelowna,2011,3,Townhouses,350986.5224,62835,3,30.24769819,32.85366574,102
938,Nanaimo,2011,3,All housing types,334444.1661,59960,3,30.20407297,33.9915153,458
938,Nanaimo,2011,3,Condos,208937.1324,59960,3,18.86937501,21.40189008,53
938,Nanaimo,2011,3,Single-detached,359152.968,59960,3,32.43555592,37.66249954,336
938,Nanaimo,2011,3,Townhouses,276321.306,59960,3,24.95492442,27.46191196,69
939,Parksville,2011,3,All housing types,361957.1046,59095,3,33.16728165,38.92321274,200
939,Parksville,2011,3,Condos,292124.6154,59095,3,26.76830838,25.29799068,16
939,Parksville,2011,3,Single-detached,365191.3043,59095,3,33.46364167,41.08315087,158
939,Parksville,2011,3,Townhouses,400218.1458,59095,3,36.67326265,35.70802608,26
913,Penticton,2011,3,All housing types,326575.419,56105,3,31.51994393,34.46883108,188
913,Penticton,2011,3,Condos,224146.901,56105,3,21.63389324,24.64960116,43
913,Penticton,2011,3,Single-detached,374413.7931,56105,3,36.13714039,41.62561139,110
913,Penticton,2011,3,Townhouses,246421.2963,56105,3,23.78374179,28.09446494,35
940,Port Alberni,2011,3,All housing types,220068.1818,54830,3,21.73414298,24.91984493,70
940,Port Alberni,2011,3,Single-detached,229590.9091,54830,3,22.67461658,25.47459468,60
945,Powell River,2011,3,All housing types,239664.1791,57522.5,3,22.56154754,28.39881449,79
945,Powell River,2011,3,Single-detached,246196.5812,57522.5,3,23.17649593,29.06419653,71
970,Prince George,2011,3,All housing types,233804.6472,71112.5,3,17.80371783,20.86631918,306
970,Prince George,2011,3,Condos,138777.7778,71112.5,3,10.5676274,12.39060086,10
970,Prince George,2011,3,Single-detached,240172.3988,71112.5,3,18.28860834,21.62037066,276
970,Prince George,2011,3,Townhouses,162756.8182,71112.5,3,12.39357943,15.88118112,20
955,Prince Rupert,2011,3,All housing types,168333.3333,59425,3,15.33926122,20.96060583,24
955,Prince Rupert,2011,3,Single-detached,168408.1633,59425,3,15.34608004,21.3614414,23
952,Quesnel,2011,3,All housing types,216321.0526,60772.5,3,19.27503589,19.12777887,58
952,Quesnel,2011,3,Single-detached,217937.5,60772.5,3,19.41906756,19.38116486,55
920,Salmon Arm,2011,3,All housing types,320169.1919,58545,3,29.61373868,34.91041316,52
920,Salmon Arm,2011,3,Single-detached,342243.2432,58545,3,31.65545664,37.57179298,40
934,Squamish,2011,3,All housing types,353991.0714,67970,3,28.2019117,35.74275125,62
934,Squamish,2011,3,Condos,265847.8261,67970,3,21.17967802,24.02183276,34
934,Squamish,2011,3,Single-detached,477919.3548,67970,3,38.07508305,52.39203906,14
934,Squamish,2011,3,Townhouses,349600,67970,3,27.85208194,35.812071,14
965,Terrace,2011,3,All housing types,203853.6585,62995,3,17.52330177,22.28508389,63
965,Terrace,2011,3,Single-detached,204642.8571,62995,3,17.59114144,22.91057037,60
933,Vancouver,2011,3,All housing types,543934.1304,61887.5,3,47.3910917,46.34979114,11773
933,Vancouver,2011,3,Condos,372257.2234,61887.5,3,32.57194588,33.52101857,3981
933,Vancouver,2011,3,Single-detached,770002.0194,61887.5,3,66.13060702,73.63157159,5505
933,Vancouver,2011,3,Townhouses,426668.9183,61887.5,3,37.33288717,42.89966917,2287
918,Vernon,2011,3,All housing types,341943.9462,60245,3,30.73529747,33.47993893,229
918,Vernon,2011,3,Condos,173330,60245,3,15.57959768,17.73657873,29
918,Vernon,2011,3,Single-detached,377965.4605,60245,3,33.97305609,38.42228469,167
918,Vernon,2011,3,Townhouses,295000,60245,3,26.51578674,28.34301195,33
935,Victoria,2011,3,All housing types,468996.5963,70122.5,3,36.21727827,38.89023417,1520
935,Victoria,2011,3,Condos,299713.6925,70122.5,3,23.14476115,25.16453563,476
935,Victoria,2011,3,Single-detached,563410.828,70122.5,3,43.25049461,48.24432339,805
935,Victoria,2011,3,Townhouses,418489.9371,70122.5,3,32.31700747,34.92562688,239
950,Williams Lake,2011,3,All housing types,218112.5,64425,3,18.33283538,21.01542762,70
950,Williams Lake,2011,3,Single-detached,220567.0103,64425,3,18.53914237,22.05009043,57
950,Williams Lake,2011,3,Townhouses,168668.4211,64425,3,14.17695179,15.65666588,13
932,Abbotsford - Mission,2011,4,All housing types,358836.3874,58740,3,33.08004135,39.8580484,494
932,Abbotsford - Mission,2011,4,Condos,173868.7069,58740,3,16.02843027,20.09532322,103
932,Abbotsford - Mission,2011,4,Single-detached,423252.8736,58740,3,39.0184024,49.93104757,304
932,Abbotsford - Mission,2011,4,Townhouses,279500.9174,58740,3,25.7663443,32.71122748,87
944,Campbell River,2011,4,All housing types,264788.5852,62250,3,23.03368448,28.83969156,135
944,Campbell River,2011,4,Condos,144000,62250,3,12.5264107,18.33500271,13
944,Campbell River,2011,4,Single-detached,286900.3089,62250,3,24.95716041,31.14048371,106
944,Campbell River,2011,4,Townhouses,232402.5641,62250,3,20.21645809,23.04827448,16
930,Chilliwack,2011,4,All housing types,320758.9158,58630,3,29.62527244,35.74923238,285
930,Chilliwack,2011,4,Condos,155432.8358,58630,3,14.35576653,17.71905455,34
930,Chilliwack,2011,4,Single-detached,367128.7879,58630,3,33.90799078,42.84775906,181
930,Chilliwack,2011,4,Townhouses,253153.8663,58630,3,23.3812745,29.51804433,70
943,Courtenay,2011,4,All housing types,315764.4788,60640,3,28.19730429,33.29529423,194
943,Courtenay,2011,4,Condos,167389.7059,60640,3,14.94765494,18.06257235,25
943,Courtenay,2011,4,Single-detached,350287.2251,60640,3,31.28013485,37.46374731,119
943,Courtenay,2011,4,Townhouses,232180,60640,3,20.73333307,25.7004721,50
905,Cranbrook,2011,4,All housing types,279078.9474,66780,3,22.62998008,23.32692088,63
905,Cranbrook,2011,4,Single-detached,283740.7407,66780,3,23.00799602,24.79879355,52
975,Dawson Creek,2011,4,All housing types,245061.2245,75660,3,17.53928045,17.42873376,81
975,Dawson Creek,2011,4,Single-detached,241708.9552,75660,3,17.29935514,17.4035768,71
975,Dawson Creek,2011,4,Townhouses,267323.0769,75660,3,19.13258381,19.84989994,10
937,Duncan,2011,4,All housing types,301370.4453,57180,3,28.5403976,33.65613231,86
937,Duncan,2011,4,Condos,139987.0968,57180,3,13.2570644,15.67225183,13
937,Duncan,2011,4,Single-detached,339790.2455,57180,3,32.17883126,37.87860121,58
937,Duncan,2011,4,Townhouses,262316.3265,57180,3,24.84189267,27.87876391,15
977,Fort St. John,2011,4,All housing types,308346.4679,88780,3,18.80733877,19.8313746,121
977,Fort St. John,2011,4,Single-detached,322159.0909,88780,3,19.64982833,21.34312718,95
977,Fort St. John,2011,4,Townhouses,240900,88780,3,14.69349703,16.34879797,24
925,Kamloops,2011,4,All housing types,323517.7596,67410,3,25.98826637,29.18144185,302
925,Kamloops,2011,4,Condos,212387.1795,67410,3,17.06111776,18.56500138,38
925,Kamloops,2011,4,Single-detached,352208.0153,67410,3,28.29296212,32.08712104,209
925,Kamloops,2011,4,Townhouses,274019.2308,67410,3,22.01203658,25.397242,55
915,Kelowna,2011,4,All housing types,399349.1952,63450,3,34.08197059,38.09482147,646
915,Kelowna,2011,4,Condos,243788.9877,63450,3,20.80587418,24.28880262,144
915,Kelowna,2011,4,Single-detached,440892.1569,63450,3,37.62740404,44.76537722,419
915,Kelowna,2011,4,Townhouses,349443.4649,63450,3,29.82282683,32.85366574,83
938,Nanaimo,2011,4,All housing types,334941.6671,60420,3,30.01870596,33.9915153,335
938,Nanaimo,2011,4,Condos,209309.7826,60420,3,18.75911371,21.40189008,39
938,Nanaimo,2011,4,Single-detached,356674.7405,60420,3,31.96650405,37.66249954,242
938,Nanaimo,2011,4,Townhouses,266086.4634,60420,3,23.84764898,27.46191196,54
939,Parksville,2011,4,All housing types,347798.2709,59390,3,31.71155974,38.92321274,147
939,Parksville,2011,4,Single-detached,359187.5465,59390,3,32.75001141,41.08315087,111
939,Parksville,2011,4,Townhouses,325638.3519,59390,3,29.69106207,35.70802608,28
913,Penticton,2011,4,All housing types,328643.3421,56560,3,31.46436329,34.46883108,116
913,Penticton,2011,4,Condos,257670.4286,56560,3,24.66940581,24.64960116,20
913,Penticton,2011,4,Single-detached,361108.1081,56560,3,34.5725449,41.62561139,75
913,Penticton,2011,4,Townhouses,265281.25,56560,3,25.39806701,28.09446494,21
940,Port Alberni,2011,4,All housing types,203234.2657,55510,3,19.82573129,24.91984493,73
940,Port Alberni,2011,4,Single-detached,214725.8065,55510,3,20.94674402,25.47459468,64
945,Powell River,2011,4,All housing types,239924.812,58070,3,22.37313522,28.39881449,54
945,Powell River,2011,4,Single-detached,242216.1017,58070,3,22.58679938,29.06419653,47
970,Prince George,2011,4,All housing types,230856.4639,72060,3,17.34807502,20.86631918,220
